"","STATEFP","COUNTYFP","TRACTCE","GEOID","needle_count","needle_binary"
"19131","04","013","116607","04013116607",0,FALSE
"19132","04","013","061011","04013061011",0,FALSE
"19133","04","019","003002","04019003002",0,FALSE
"19134","04","003","000203","04003000203",0,FALSE
"19135","04","025","000801","04025000801",0,FALSE
"19136","04","025","000300","04025000300",0,FALSE
"19137","04","025","002001","04025002001",0,FALSE
"19138","04","013","040507","04013040507",0,FALSE
"19139","04","013","523005","04013523005",0,FALSE
"19140","04","013","523102","04013523102",0,FALSE
"19141","04","021","000208","04021000208",0,FALSE
"19142","04","019","004423","04019004423",0,FALSE
"19143","04","027","011108","04027011108",0,FALSE
"19144","04","027","011110","04027011110",0,FALSE
"19145","04","013","612900","04013612900",0,FALSE
"19146","04","027","010910","04027010910",0,FALSE
"19147","04","019","004122","04019004122",0,FALSE
"19148","04","019","003503","04019003503",0,FALSE
"19149","04","007","001100","04007001100",0,FALSE
"19150","04","019","002906","04019002906",0,FALSE
"19151","04","019","004119","04019004119",0,FALSE
"19152","04","019","004327","04019004327",0,FALSE
"19153","04","019","004065","04019004065",0,FALSE
"19154","04","013","113802","04013113802",0,FALSE
"19155","04","013","092724","04013092724",0,FALSE
"19156","04","013","093105","04013093105",0,FALSE
"19157","04","009","961300","04009961300",0,FALSE
"19158","04","017","962500","04017962500",0,FALSE
"19159","04","017","964800","04017964800",0,FALSE
"19160","04","027","000600","04027000600",0,FALSE
"19161","04","003","000301","04003000301",0,FALSE
"19162","04","013","941000","04013941000",0,FALSE
"19163","04","003","002001","04003002001",0,FALSE
"19164","04","013","420501","04013420501",0,FALSE
"19165","04","013","116729","04013116729",0,FALSE
"19166","04","013","116731","04013116731",0,FALSE
"19167","04","013","092312","04013092312",0,FALSE
"19168","04","013","092801","04013092801",0,FALSE
"19169","04","013","103502","04013103502",0,FALSE
"19170","04","021","941200","04021941200",0,FALSE
"19171","04","013","422308","04013422308",0,FALSE
"19172","04","013","082020","04013082020",0,FALSE
"19173","04","015","951800","04015951800",0,FALSE
"19174","04","013","422402","04013422402",0,FALSE
"19175","04","013","422501","04013422501",0,FALSE
"19176","04","017","963800","04017963800",0,FALSE
"19177","04","013","108802","04013108802",0,FALSE
"19178","04","013","109002","04013109002",0,FALSE
"19179","04","013","109003","04013109003",0,FALSE
"19180","04","013","116712","04013116712",0,FALSE
"19181","04","013","071802","04013071802",0,FALSE
"19182","04","013","071516","04013071516",0,FALSE
"19183","04","021","001704","04021001704",0,FALSE
"19184","04","011","960200","04011960200",0,FALSE
"19185","04","013","216829","04013216829",0,FALSE
"19186","04","013","106801","04013106801",0,FALSE
"19187","04","013","421602","04013421602",0,FALSE
"19188","04","013","216831","04013216831",0,FALSE
"19189","04","015","953200","04015953200",0,FALSE
"19190","04","015","950401","04015950401",0,FALSE
"19191","04","021","001708","04021001708",0,FALSE
"19192","04","021","001707","04021001707",0,FALSE
"19193","04","003","000800","04003000800",0,FALSE
"19194","04","013","104222","04013104222",0,FALSE
"19195","04","013","050605","04013050605",0,FALSE
"19196","04","019","004643","04019004643",0,FALSE
"19197","04","003","001401","04003001401",0,FALSE
"19198","04","003","001800","04003001800",0,FALSE
"19199","04","019","004633","04019004633",0,FALSE
"19200","04","013","071511","04013071511",0,FALSE
"19201","04","013","071513","04013071513",0,FALSE
"19202","04","019","004317","04019004317",0,FALSE
"19203","04","013","104214","04013104214",0,FALSE
"19204","04","013","116000","04013116000",0,FALSE
"19205","04","019","004616","04019004616",0,FALSE
"19206","04","013","319800","04013319800",0,FALSE
"19207","04","019","004026","04019004026",0,FALSE
"19208","04","013","218000","04013218000",0,FALSE
"19209","04","013","108901","04013108901",0,FALSE
"19210","04","013","810600","04013810600",0,FALSE
"19211","04","013","040528","04013040528",0,FALSE
"19212","04","027","011406","04027011406",0,FALSE
"19213","04","027","011504","04027011504",0,FALSE
"19214","04","013","815400","04013815400",0,FALSE
"19215","04","013","611900","04013611900",0,FALSE
"19216","04","013","611300","04013611300",0,FALSE
"19217","04","013","422628","04013422628",0,FALSE
"19218","04","013","050610","04013050610",0,FALSE
"19219","04","013","112509","04013112509",0,FALSE
"19220","04","013","422210","04013422210",0,FALSE
"19221","04","013","941300","04013941300",0,FALSE
"19222","04","013","071910","04013071910",0,FALSE
"19223","04","013","082002","04013082002",0,FALSE
"19224","04","013","092711","04013092711",0,FALSE
"19225","04","015","950704","04015950704",0,FALSE
"19226","04","015","954900","04015954900",0,FALSE
"19227","04","021","941300","04021941300",0,FALSE
"19228","04","013","061027","04013061027",0,FALSE
"19229","04","009","961700","04009961700",0,FALSE
"19230","04","013","422629","04013422629",0,FALSE
"19231","04","013","422633","04013422633",0,FALSE
"19232","04","019","004511","04019004511",0,FALSE
"19233","04","021","001304","04021001304",0,FALSE
"19234","04","013","105900","04013105900",0,FALSE
"19235","04","017","940014","04017940014",0,FALSE
"19236","04","013","319703","04013319703",0,FALSE
"19237","04","013","422215","04013422215",0,FALSE
"19238","04","013","061018","04013061018",0,FALSE
"19239","04","025","001703","04025001703",0,FALSE
"19240","04","021","000318","04021000318",0,FALSE
"19241","04","013","723307","04013723307",0,FALSE
"19242","04","013","812100","04013812100",0,FALSE
"19243","04","013","115801","04013115801",0,FALSE
"19244","04","019","004719","04019004719",0,FALSE
"19245","04","013","422307","04013422307",0,FALSE
"19246","04","013","613700","04013613700",0,FALSE
"19247","04","013","614300","04013614300",0,FALSE
"19248","04","013","816200","04013816200",0,FALSE
"19249","04","013","422616","04013422616",0,FALSE
"19250","04","013","422617","04013422617",0,FALSE
"19251","04","013","319202","04013319202",0,FALSE
"19252","04","013","116714","04013116714",0,FALSE
"19253","04","013","613600","04013613600",0,FALSE
"19254","04","013","107900","04013107900",0,FALSE
"19255","04","015","940501","04015940501",0,FALSE
"19256","04","013","116611","04013116611",0,FALSE
"19257","04","013","216840","04013216840",0,FALSE
"19258","04","017","960600","04017960600",0,FALSE
"19259","04","013","116725","04013116725",0,FALSE
"19260","04","013","114301","04013114301",0,FALSE
"19261","04","013","116719","04013116719",0,FALSE
"19262","04","013","319704","04013319704",0,FALSE
"19263","04","013","109801","04013109801",0,FALSE
"19264","04","013","810800","04013810800",0,FALSE
"19265","04","015","952800","04015952800",0,FALSE
"19266","04","019","004619","04019004619",0,FALSE
"19267","04","023","966200","04023966200",0,FALSE
"19268","04","027","001003","04027001003",0,FALSE
"19269","04","027","000404","04027000404",0,FALSE
"19270","04","027","011800","04027011800",0,FALSE
"19271","04","021","000317","04021000317",0,FALSE
"19272","04","021","000214","04021000214",0,FALSE
"19273","04","021","000213","04021000213",0,FALSE
"19274","04","027","011115","04027011115",0,FALSE
"19275","04","013","422001","04013422001",0,FALSE
"19276","04","027","012100","04027012100",0,FALSE
"19277","04","013","216848","04013216848",0,FALSE
"19278","04","013","216849","04013216849",0,FALSE
"19279","04","019","004043","04019004043",0,FALSE
"19280","04","013","071503","04013071503",0,FALSE
"19281","04","013","814600","04013814600",0,FALSE
"19282","04","013","813100","04013813100",0,FALSE
"19283","04","019","004613","04019004613",0,FALSE
"19284","04","013","614900","04013614900",0,FALSE
"19285","04","013","040516","04013040516",0,FALSE
"19286","04","011","960300","04011960300",0,FALSE
"19287","04","013","061037","04013061037",0,FALSE
"19288","04","013","082207","04013082207",0,FALSE
"19289","04","013","421201","04013421201",0,FALSE
"19290","04","013","218200","04013218200",0,FALSE
"19291","04","013","109701","04013109701",0,FALSE
"19292","04","013","814100","04013814100",0,FALSE
"19293","04","013","816400","04013816400",0,FALSE
"19294","04","013","082204","04013082204",0,FALSE
"19295","04","013","082206","04013082206",0,FALSE
"19296","04","013","617500","04013617500",0,FALSE
"19297","04","013","040506","04013040506",0,FALSE
"19298","04","013","104221","04013104221",0,FALSE
"19299","04","019","004623","04019004623",0,FALSE
"19300","04","019","001302","04019001302",0,FALSE
"19301","04","027","000905","04027000905",0,FALSE
"19302","04","019","004035","04019004035",0,FALSE
"19303","04","003","000201","04003000201",0,FALSE
"19304","04","013","617700","04013617700",0,FALSE
"19305","04","013","216846","04013216846",0,FALSE
"19306","04","019","003102","04019003102",0,FALSE
"19307","04","013","050607","04013050607",0,FALSE
"19308","04","013","082028","04013082028",0,FALSE
"19309","04","013","618700","04013618700",0,FALSE
"19310","04","013","619400","04013619400",0,FALSE
"19311","04","013","216806","04013216806",0,FALSE
"19312","04","013","111204","04013111204",0,FALSE
"19313","04","013","116703","04013116703",0,FALSE
"19314","04","013","216902","04013216902",0,FALSE
"19315","04","021","941400","04021941400",0,FALSE
"19316","04","021","000700","04021000700",0,FALSE
"19317","04","013","116704","04013116704",0,FALSE
"19318","04","013","116707","04013116707",0,FALSE
"19319","04","013","610900","04013610900",0,FALSE
"19320","04","005","000400","04005000400",0,FALSE
"19321","04","013","050701","04013050701",0,FALSE
"19322","04","013","610300","04013610300",0,FALSE
"19323","04","013","319908","04013319908",0,FALSE
"19324","04","013","320001","04013320001",0,FALSE
"19325","04","013","050609","04013050609",0,FALSE
"19326","04","005","001600","04005001600",0,FALSE
"19327","04","005","000800","04005000800",0,FALSE
"19328","04","027","011201","04027011201",0,FALSE
"19329","04","013","815700","04013815700",0,FALSE
"19330","04","013","815900","04013815900",0,FALSE
"19331","04","005","942202","04005942202",0,FALSE
"19332","04","013","612400","04013612400",0,FALSE
"19333","04","013","216822","04013216822",0,FALSE
"19334","04","013","422609","04013422609",0,FALSE
"19335","04","013","216826","04013216826",0,FALSE
"19336","04","013","420602","04013420602",0,FALSE
"19337","04","019","001900","04019001900",0,FALSE
"19338","04","019","004418","04019004418",0,FALSE
"19339","04","027","011000","04027011000",0,FALSE
"19340","04","013","061022","04013061022",0,FALSE
"19341","04","005","945200","04005945200",0,FALSE
"19342","04","019","000700","04019000700",0,FALSE
"19343","04","007","000900","04007000900",0,FALSE
"19344","04","013","103303","04013103303",0,FALSE
"19345","04","013","114600","04013114600",0,FALSE
"19346","04","005","000700","04005000700",0,FALSE
"19347","04","027","980003","04027980003",0,FALSE
"19348","04","027","010914","04027010914",0,FALSE
"19349","04","027","011202","04027011202",0,FALSE
"19350","04","027","000200","04027000200",0,FALSE
"19351","04","027","000301","04027000301",0,FALSE
"19352","04","011","960100","04011960100",0,FALSE
"19353","04","013","115300","04013115300",0,FALSE
"19354","04","013","216807","04013216807",0,FALSE
"19355","04","025","002004","04025002004",0,FALSE
"19356","04","013","105103","04013105103",0,FALSE
"19357","04","013","421304","04013421304",0,FALSE
"19358","04","017","964900","04017964900",0,FALSE
"19359","04","013","216845","04013216845",0,FALSE
"19360","04","013","116612","04013116612",0,FALSE
"19361","04","021","002101","04021002101",0,FALSE
"19362","04","013","813400","04013813400",0,FALSE
"19363","04","013","061044","04013061044",0,FALSE
"19364","04","019","004326","04019004326",0,FALSE
"19365","04","019","004324","04019004324",0,FALSE
"19366","04","027","000800","04027000800",0,FALSE
"19367","04","019","004726","04019004726",0,FALSE
"19368","04","019","004118","04019004118",0,FALSE
"19369","04","021","000319","04021000319",0,FALSE
"19370","04","021","000201","04021000201",0,FALSE
"19371","04","013","061100","04013061100",0,FALSE
"19372","04","013","103615","04013103615",0,FALSE
"19373","04","013","082024","04013082024",0,FALSE
"19374","04","019","004310","04019004310",0,FALSE
"19375","04","013","082027","04013082027",0,FALSE
"19376","04","013","616400","04013616400",0,FALSE
"19377","04","013","610100","04013610100",0,FALSE
"19378","04","013","061032","04013061032",0,FALSE
"19379","04","019","940700","04019940700",0,FALSE
"19380","04","019","004634","04019004634",0,FALSE
"19381","04","013","812600","04013812600",0,FALSE
"19382","04","019","004504","04019004504",0,FALSE
"19383","04","013","107000","04013107000",0,FALSE
"19384","04","013","116602","04013116602",0,FALSE
"19385","04","013","816100","04013816100",0,FALSE
"19386","04","025","001002","04025001002",0,FALSE
"19387","04","013","420401","04013420401",0,FALSE
"19388","04","023","966302","04023966302",0,FALSE
"19389","04","013","116710","04013116710",0,FALSE
"19390","04","019","003003","04019003003",0,FALSE
"19391","04","013","103612","04013103612",0,FALSE
"19392","04","012","940200","04012940200",0,FALSE
"19393","04","027","980005","04027980005",0,FALSE
"19394","04","013","103205","04013103205",0,FALSE
"19395","04","013","420109","04013420109",0,FALSE
"19396","04","013","104701","04013104701",0,FALSE
"19397","04","005","001000","04005001000",0,FALSE
"19398","04","013","216832","04013216832",0,FALSE
"19399","04","013","216835","04013216835",0,FALSE
"19400","04","021","000902","04021000902",0,FALSE
"19401","04","013","113502","04013113502",0,FALSE
"19402","04","013","422631","04013422631",0,FALSE
"19403","04","013","103206","04013103206",0,FALSE
"19404","04","013","813700","04013813700",0,FALSE
"19405","04","013","811500","04013811500",0,FALSE
"19406","04","013","812400","04013812400",0,FALSE
"19407","04","013","817400","04013817400",0,FALSE
"19408","04","013","613400","04013613400",0,FALSE
"19409","04","013","217201","04013217201",0,FALSE
"19410","04","013","421601","04013421601",0,FALSE
"19411","04","021","000309","04021000309",0,FALSE
"19412","04","027","000502","04027000502",0,FALSE
"19413","04","027","011700","04027011700",0,FALSE
"19414","04","013","113100","04013113100",0,FALSE
"19415","04","013","112511","04013112511",0,FALSE
"19416","04","013","061047","04013061047",0,FALSE
"19417","04","013","103605","04013103605",0,FALSE
"19418","04","013","815000","04013815000",0,FALSE
"19419","04","013","611400","04013611400",0,FALSE
"19420","04","019","004064","04019004064",0,FALSE
"19421","04","019","004120","04019004120",0,FALSE
"19422","04","013","113203","04013113203",0,FALSE
"19423","04","013","319300","04013319300",0,FALSE
"19424","04","013","420209","04013420209",0,FALSE
"19425","04","013","318400","04013318400",0,FALSE
